squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,made,hasStormProtector,hasStorageRoom,hasGuestRoom,price
55482,87,1,0,46357,9,9,2016,0,0,2,5558268.6
23376,9,1,0,75147,9,9,2002,0,0,4,2346829.2
48380,73,0,1,15352,5,7,1997,0,0,9,4842254.7
38765,16,0,1,58119,5,2,2003,0,0,10,3882491.3
2484,43,0,1,7471,7,7,2012,1,1,8,252179.2
5624,35,1,0,11603,5,8,2014,1,1,6,566535.4
71541,71,1,1,72847,7,3,2015,0,1,6,7159919.5
98857,85,1,0,57725,2,3,2016,1,1,3,9889895.6
6948,10,0,1,30836,10,7,1997,1,0,0,698524.7
16284,39,1,1,40880,10,5,2019,1,0,8,1638521.9
60261,37,0,0,48194,4,3,2006,1,0,3,6032370.6
92304,75,1,0,54254,2,9,1996,0,0,5,9234228.6
32071,15,1,0,78354,2,5,1998,1,1,1,3213146.8
76454,17,0,0,31987,1,1,1990,1,1,1,7647961.0
70210,48,1,0,31261,9,9,2021,0,0,1,7025129.1
75584,77,1,0,82908,8,6,2016,1,1,1,7567791.6
41669,18,1,1,917,4,5,2005,0,0,6,4176148.5
8940,86,1,0,92620,10,3,2011,0,1,9,899258.1
79628,60,1,0,64099,3,3,2003,1,1,6,7967880.3
52979,82,0,1,44653,5,9,2010,1,1,5,5304197.0
75414,82,1,0,4618,5,3,1999,1,1,1,7551847.9
91515,23,1,1,48622,3,5,1997,0,0,2,9157101.7
68767,13,0,1,30743,4,8,2014,0,1,3,6880980.4
90111,94,1,0,77398,8,4,2008,0,0,5,9014247.8
1967,87,1,1,3509,2,10,2009,0,0,2,207245.9
21843,66,0,1,65013,3,2,2018,1,0,5,2186457.8
45049,30,1,1,35151,8,10,2000,1,0,9,4519980.0
925,16,1,0,86372,7,4,1998,0,1,2,97785.8
53956,78,0,0,91120,10,5,2001,0,1,9,5401835.1
3343,76,1,0,4913,5,6,2004,1,0,0,344710.4
25942,86,1,1,7199,1,2,2021,0,0,5,2601765.1
51171,95,0,1,29779,2,5,1991,0,1,9,5125181.1
82629,5,0,0,15024,10,8,2012,1,1,9,8267316.2
78721,23,0,0,1657,4,6,1997,0,1,9,7875331.7
82900,3,0,1,59010,4,7,2013,0,1,8,8295028.3
79399,21,1,0,42313,3,10,2006,1,1,0,7946835.6
87078,8,1,0,84539,2,10,2002,0,1,1,8714830.2
65246,19,1,1,44954,1,5,2008,0,1,10,6529755.8
48271,40,0,1,51930,8,4,2008,0,0,4,4835629.8
61311,30,1,1,587,1,8,2008,1,0,2,6137635.8
742,28,1,1,92580,8,6,1995,1,1,1,81336.5
55164,10,1,1,11611,2,1,2007,1,1,3,5526826.7
37448,47,1,1,96670,3,1,2000,1,1,5,3754453.0
34208,43,1,1,3418,10,1,2013,0,1,0,3428754.3
21442,42,0,0,67178,7,6,2018,1,1,3,2145503.8
69290,23,0,0,28205,4,3,2009,1,0,8,6932336.9
15299,91,1,0,60138,5,2,2020,1,0,0,1542950.0
30203,5,0,0,44106,6,1,2019,0,0,3,3029401.9
74069,53,1,1,30191,5,7,1993,0,1,3,7417780.3
780,18,0,1,74449,4,9,2005,1,1,9,82916.5
85060,55,0,0,36036,8,9,1998,0,0,2,8507007.8
47143,7,1,1,16032,2,5,1990,1,1,7,4728886.0
40194,32,0,1,57421,9,10,2005,0,0,2,4022680.5
74411,98,1,0,28297,8,4,2017,0,1,3,7450324.7
3527,47,1,0,47847,2,1,1999,1,0,4,358050.9
85185,23,0,1,95024,1,1,2015,0,0,2,8522775.5
68772,98,0,1,45826,9,5,2018,1,0,9,6885105.8
6281,33,1,1,86568,8,1,1996,0,1,0,636186.6
8319,78,0,0,69329,10,10,2019,1,1,4,834891.9
39572,79,0,1,40571,5,6,2021,1,0,7,3960690.1
61787,96,0,0,43066,7,6,2000,0,0,0,6182153.0
71117,31,1,0,20842,2,7,2010,1,0,1,7116581.0
42903,96,1,1,20793,4,4,1991,1,1,3,4297348.1
68847,70,0,0,11553,1,6,2019,1,1,9,6888091.9
55035,98,1,0,17234,6,10,2021,0,1,4,5513804.1
76485,57,1,0,78921,4,1,1992,1,0,2,7652091.2
27521,39,0,0,92041,10,9,2002,1,0,1,2754134.2
63072,55,0,1,65146,1,2,2008,0,1,5,6311417.8
60454,96,1,0,16207,3,5,2003,0,0,9,6054212.3
43204,15,1,0,80632,9,5,2005,1,1,4,4322877.5
70279,14,0,1,68228,7,7,2005,0,1,3,7035681.5
99303,44,1,0,81618,7,10,1998,1,1,7,9940504.8
52952,8,1,1,67728,7,6,2019,1,1,7,5303295.9
40139,95,0,1,56384,4,3,1991,1,1,9,4017300.1
26960,63,1,1,98398,1,2,2004,0,1,2,2699467.4
21726,10,0,0,89782,5,5,2016,1,1,9,2173491.6
18098,25,1,0,57051,9,4,2008,0,0,2,1813099.8
23519,20,1,0,42864,8,4,1992,0,1,8,2358426.2
50949,50,1,0,81910,4,6,1996,0,1,10,5097163.6
80834,22,0,1,14315,3,5,2003,1,0,7,8089908.3
77743,40,1,1,26015,4,7,2001,0,0,3,7780280.1
97124,78,1,1,87950,10,8,2020,0,0,8,9725279.0
80459,43,1,0,95838,9,7,1991,0,1,4,8050098.1
59237,54,1,0,38743,8,3,2012,1,1,6,5932547.2
43579,14,1,0,27799,4,4,2019,1,1,5,4361420.9
10484,38,0,0,170,7,10,2016,1,1,7,1051974.6
19907,31,0,1,24556,7,7,2020,1,1,7,1996937.0
68643,71,1,1,78777,5,1,2020,1,0,9,6870485.0
67457,7,1,1,35135,7,2,2003,0,1,1,6757663.3
44593,83,0,1,45854,8,10,2015,1,1,3,4465177.5
56339,100,1,1,98532,3,10,2012,0,0,8,5642801.2
74817,9,1,0,77016,4,8,1996,1,0,7,7490782.6
51109,17,0,0,4564,10,6,2017,1,0,1,5114433.7
63601,24,1,0,72190,4,2,2006,0,0,5,6368141.6
72926,35,0,0,52085,6,10,2011,1,0,7,7295797.1
1562,85,1,1,78230,5,6,1996,0,1,9,167143.6
2536,88,1,0,76785,10,5,2018,0,1,0,258795.8
44175,43,0,0,69678,9,9,1995,1,0,5,4418372.5
4069,39,0,1,45738,5,5,2003,0,0,2,411451.3
73082,54,1,1,41242,7,9,2007,1,0,10,7318776.7
37718,79,0,0,25226,2,10,1994,1,1,9,3772814.4
47386,36,0,1,187,8,8,2012,0,1,0,4746476.2
33871,85,0,1,56974,8,6,2008,0,1,4,3394030.8
45406,53,1,0,25031,9,9,1998,1,0,6,4545686.8
66434,80,0,0,65059,6,8,2009,1,1,0,6644460.9
23684,95,0,0,41456,5,10,2013,1,0,8,2370875.3
47177,80,1,1,44490,8,4,2002,1,0,10,4726802.2
61661,10,0,0,3,3,10,2004,0,1,2,6168562.4
449,31,0,0,56485,6,2,2011,1,0,10,50344.1
66648,48,0,1,1898,2,10,1999,1,1,0,6670719.9
48757,41,0,0,13126,7,4,2017,1,0,0,4879405.7
23558,42,0,0,70699,9,2,2010,0,0,2,2359701.0
56223,42,1,1,75941,6,5,2016,1,0,10,5629298.6
14137,68,1,1,38652,8,7,2021,0,0,6,1425174.1
59386,85,0,1,38284,8,4,2000,1,1,5,5942766.0
34826,55,1,0,95710,9,2,2011,0,0,1,3488059.1
12785,91,0,1,29170,10,8,2019,0,0,3,1284860.9
72587,98,1,1,67127,9,5,1998,0,0,7,7265382.8
69804,90,1,0,54462,5,2,2007,1,1,8,6984611.7
63915,11,0,0,46601,10,6,2002,0,0,1,6396088.2
24415,76,0,0,62039,7,9,2019,0,1,10,2442299.9
91007,49,0,0,34754,9,7,2004,0,1,7,9101688.4
24023,47,1,0,57123,1,6,1998,1,0,9,2405911.8
66716,22,1,0,95057,8,10,2013,1,1,8,6678899.3
44653,35,0,1,75252,1,1,2002,0,0,2,4473832.2
91013,1,0,1,53061,9,9,2010,0,1,4,9111320.0
14725,14,1,0,55962,4,4,1997,0,1,0,1484099.7
61115,48,0,1,91611,1,10,1991,1,1,8,6116454.1
90925,25,0,0,56189,5,3,2007,0,0,5,9094635.7
54717,52,1,1,67749,3,6,2019,1,1,7,5478930.9
53708,81,1,0,23097,3,4,2006,0,1,1,5378041.6
55413,32,1,1,27272,3,5,2018,1,0,2,5551048.8
74875,98,1,1,78989,3,4,2017,0,0,1,7495681.7
65844,13,0,1,38885,2,2,1998,0,1,7,6587579.8
28613,95,0,0,26626,3,6,1997,0,1,6,2862135.7
99458,94,1,1,6721,10,1,1994,0,0,4,9957307.4
69399,77,0,0,23261,2,6,2003,0,0,8,6940277.3
51237,92,1,1,9328,7,9,2017,0,0,7,5130743.7
29276,42,0,0,10763,9,2,1997,0,0,9,2928782.7
50938,33,1,1,82322,1,5,1994,0,1,6,5103724.4
39614,97,0,1,37972,3,8,2001,0,1,9,3968931.1
5758,77,1,0,46266,2,8,1990,0,1,9,581130.0
60562,10,0,1,74477,6,5,2014,0,1,5,6061364.4
28048,63,0,0,41654,4,1,1998,1,1,3,2806887.8
92649,28,1,0,66400,3,4,2015,0,1,0,9270413.5
16354,4,1,1,61599,4,3,2019,0,0,5,1645035.9
50418,43,0,0,75051,10,7,2006,0,1,7,5047372.6
20075,25,0,0,48709,10,3,2000,1,1,1,2010227.0
54729,30,1,1,20767,3,2,2001,1,1,6,5479404.1
34767,13,0,0,10449,7,1,2017,0,1,9,3481346.7
31388,17,1,1,82136,1,1,2015,1,0,1,3145817.5
37134,83,1,1,59284,7,1,2005,1,0,2,3718807.5
14011,99,0,1,34664,6,2,2002,1,1,1,1408285.2
87589,54,0,1,48335,6,2,2016,1,0,0,8769157.6
40993,16,0,1,50040,6,8,2017,0,0,7,4102780.7
92811,3,0,1,55214,5,5,2014,1,1,0,9293471.4
26867,6,0,0,26778,10,10,2000,1,0,0,2690300.0
49170,96,0,1,44018,9,3,1991,1,1,5,4923152.1
77081,67,0,1,81670,10,5,1995,1,1,1,7711931.5
66959,87,1,0,6018,4,8,2010,0,0,9,6699322.0
82458,93,0,1,37295,4,9,2001,1,1,7,8250503.1
85615,68,1,1,32039,9,3,2009,0,0,8,8572770.9
61803,22,1,1,16975,4,2,2005,1,0,1,6187398.5
93190,51,0,0,67570,5,5,1998,0,0,7,9322069.8
79240,53,1,0,70466,1,3,1994,0,1,4,7928275.4
86184,99,1,1,14009,1,4,1993,0,1,1,8625590.3
57097,65,0,1,27120,2,7,2011,1,0,2,5715926.1
683,91,1,1,75419,10,3,2009,1,0,10,76430.9
22255,70,1,1,43995,10,3,2002,1,0,8,2239467.2
43586,12,1,0,16475,2,6,2015,0,0,7,4366236.5
55472,44,0,1,87433,5,6,2008,1,1,0,5553013.8
58253,15,1,0,64455,5,1,2014,1,1,0,5832546.4
46308,73,0,0,40354,4,5,2009,0,0,4,4639736.9
65961,29,0,1,92444,3,10,1997,0,0,1,6600131.7
77262,19,0,1,41026,8,5,1990,1,1,7,7732674.0
48399,78,0,1,25868,1,2,2007,0,1,6,4847310.7
75402,59,0,1,30993,3,10,2003,0,1,8,7545050.3
54750,10,0,0,34626,4,4,1990,0,1,0,5481119.0
25968,74,1,0,78812,6,5,2002,1,0,10,2601762.2
28993,96,1,0,12275,3,6,1998,0,1,10,2902643.8
28605,2,0,1,63712,7,6,2003,1,0,1,2866459.3
68184,64,0,0,64961,8,4,1998,1,0,10,6823394.8
98283,41,0,1,19613,1,9,2003,1,0,4,9833681.3
95238,100,1,0,1606,8,9,2019,1,0,1,9530991.9
67519,85,0,0,40410,9,10,2014,1,0,0,6754271.4
33608,38,1,0,77318,6,2,1998,1,1,10,3365171.8
22851,5,0,0,49622,6,10,2011,0,1,6,2287033.1
69165,16,1,0,91418,7,5,2019,0,0,5,6919982.9
15321,53,0,0,57521,1,4,2014,1,1,1,1533279.4
74477,22,1,1,61997,9,8,1994,0,0,6,7454179.4
17668,50,1,0,3614,8,9,1995,0,1,9,1771537.5
19794,27,1,1,57162,1,5,1992,0,1,10,1985050.2
21294,54,1,1,30584,3,7,2017,0,0,8,2140798.7
56753,6,0,0,93389,9,6,2012,0,1,7,5682190.2
35753,5,1,0,66317,5,10,2017,1,1,6,3580868.7
14118,59,1,1,73671,3,5,1991,1,0,10,1418040.1
39307,19,0,1,59330,9,3,1999,0,1,2,3937946.9
21477,49,0,1,22096,1,8,1992,1,1,2,2152653.2
52264,50,1,1,83169,3,6,2006,1,1,10,5230980.6
61350,4,1,0,26720,3,2,1995,1,1,10,6139665.5
71993,95,1,1,84589,6,4,2012,1,1,3,7211507.2
60450,32,1,0,86523,1,9,1996,0,0,4,6051258.6
42791,21,0,0,85417,7,5,2008,0,1,5,4281322.8
9289,50,0,0,15072,7,6,2008,1,0,1,934488.8
84888,51,0,0,70938,10,2,1997,0,1,0,8489801.7
45867,84,1,1,94070,1,6,2019,0,1,5,4594103.9
72100,93,1,1,15019,3,1,2015,0,0,4,7226586.5
13381,45,0,0,363,1,8,2013,0,1,0,1340414.3
27690,26,0,0,27913,1,9,1990,1,0,4,2772656.0
18149,46,1,1,95781,4,4,2002,0,1,8,1829948.2
85154,10,1,0,69408,10,6,1994,1,1,5,8518699.4
10851,17,0,1,43292,1,4,1999,1,0,5,1095539.9
19214,90,0,1,9440,2,8,2010,1,0,9,1925120.0
93450,23,1,0,15145,10,9,2021,0,0,8,9350673.1
25051,36,0,0,81086,9,5,1997,0,0,1,2506485.7
54300,96,1,1,81415,6,10,2011,0,1,4,5442438.1
22241,59,0,0,86069,7,3,1990,1,1,3,2225712.0
26853,57,0,1,14115,1,9,2005,1,0,6,2689625.5
42360,13,0,0,5879,6,6,1992,1,0,6,4239495.2
50710,94,0,0,64388,1,4,2011,0,0,2,5071797.1
7512,27,1,1,27327,3,4,1999,0,1,7,758423.9
28956,3,0,1,30673,6,6,1991,0,1,8,2898953.1
71001,74,0,0,87640,9,6,1998,1,0,4,7104645.8
96364,31,1,1,48110,6,10,2005,0,0,4,9648728.5
74315,47,1,0,73104,4,7,2002,1,0,8,7435387.2
4487,62,1,0,82960,2,10,2020,0,1,4,456380.0
75066,25,1,1,5708,1,6,2021,1,1,0,7519416.1
81374,87,1,1,21924,4,4,2020,1,1,7,8143861.0
92490,34,0,0,83288,7,8,2015,1,1,4,9250743.5
24686,87,1,1,87064,4,8,1995,0,0,1,2474395.5
81548,51,1,1,43662,4,3,2016,0,1,2,8161315.6
83789,40,0,0,85979,7,10,1992,1,1,6,8382124.2
82407,75,0,0,93627,1,6,2019,0,1,1,8244581.9
15763,38,0,0,3877,2,7,1994,1,1,8,1581323.4
56191,30,0,1,31317,1,5,1997,0,0,2,5629430.7
93324,100,1,1,53010,7,4,1994,1,1,10,9343406.4
75039,5,1,1,32066,2,8,2021,0,0,2,7512308.1
24270,73,0,1,43678,1,9,2005,0,0,0,2436202.5
19277,85,1,1,51286,2,2,1990,1,1,1,1936026.0
48799,55,1,0,94670,4,9,2007,0,1,4,4886995.7
86184,38,1,0,72903,5,5,1992,0,1,5,8624330.2
21217,20,0,1,51241,6,3,1995,1,0,9,2127258.5
90679,5,0,0,18800,9,9,2019,1,1,0,9072340.9
75873,6,0,0,4349,5,3,2015,0,0,10,7588881.5
58091,46,1,0,96268,2,4,2014,0,0,3,5813567.4
89396,86,0,1,33928,6,5,1993,1,1,4,8949480.3
87867,25,0,0,69103,2,10,2014,0,0,3,8788119.4
62655,32,0,0,62786,2,6,1997,0,1,9,6270255.7
55840,85,1,0,59649,3,6,2002,1,0,6,5587969.2
28720,60,1,0,21334,10,9,1993,0,0,10,2876831.3
79783,4,0,1,86726,5,1,1993,0,1,7,7983955.3
68260,89,0,0,61998,1,10,1996,1,1,6,6829892.6
4113,64,1,0,58247,9,5,2013,1,0,4,416148.3
29556,91,1,1,43869,2,4,1990,0,0,2,2962632.0
90300,66,1,0,51582,1,1,1998,0,0,5,9037944.8
80439,77,0,0,77584,1,7,2009,0,0,2,8046219.9
89245,86,1,1,94289,4,9,2007,1,0,2,8930367.7
42540,68,1,1,14618,10,10,1999,0,0,2,4264337.9
2978,3,1,1,46118,3,7,2011,1,0,5,307536.1
43038,18,1,0,52253,6,6,1996,1,0,1,4307230.6
65201,87,0,1,89581,2,10,2007,0,1,9,6522337.7
16200,79,0,0,3591,2,6,2011,1,1,7,1621661.1
24095,45,0,0,57157,1,3,2017,0,0,1,2409945.7
10503,94,0,1,71900,3,3,1995,0,0,2,1058224.5
90338,17,1,0,68673,8,8,2005,0,1,5,9040287.5
58402,85,1,0,95691,8,8,2011,0,1,3,5848466.1
7431,62,1,1,71458,9,9,2013,0,1,4,749725.3
55047,22,1,1,32537,10,1,2013,0,0,3,5512488.3
78897,58,0,1,88501,1,5,2007,0,1,0,7901129.7
52123,32,1,0,38055,5,4,2007,1,0,6,5219801.7
41157,22,1,0,29853,9,1,2005,1,0,2,4119982.5
12838,35,1,0,47345,1,2,2014,0,1,5,1286311.4
18285,70,1,1,67500,9,7,2013,0,1,0,1835040.3
33435,33,0,1,78940,3,1,2020,1,1,4,3349314.0
77618,78,1,0,38605,5,8,2019,0,0,1,7768108.9
64044,31,0,0,8926,6,10,1991,0,0,2,6406275.1
69788,12,0,0,74609,8,2,2020,1,1,1,6980862.0
5208,61,0,1,65029,10,7,2003,0,1,1,526474.3
69952,78,0,0,75348,1,8,1996,1,0,7,7001508.6
9613,95,0,1,30000,10,3,2019,0,1,6,969559.9
79915,51,1,0,78046,10,6,2005,1,1,6,7994470.5
99636,89,1,0,85552,6,5,1990,1,1,3,9969033.0
37822,23,0,0,28785,4,10,2011,1,1,9,3785912.1
33726,28,0,0,27869,6,4,2012,1,0,5,3376333.2
97854,70,0,1,55993,1,5,1991,1,1,9,9792071.1
80266,22,0,0,59679,7,7,2002,0,0,6,8030275.2
48875,93,0,1,88018,1,1,2019,0,0,8,4892360.9
35019,50,1,1,92394,1,3,2021,0,1,4,3510681.1
55020,34,0,0,43593,9,9,2001,1,0,4,5503232.1
29256,41,1,0,64566,8,3,1991,1,0,9,2933216.1
26943,60,0,0,75681,9,6,2014,0,1,2,2697365.4
11050,63,1,0,55473,3,1,2013,0,0,9,1107198.3
47413,66,0,0,61968,8,6,2005,1,1,3,4743556.5
20002,12,1,1,77642,9,6,1997,1,1,3,2015304.7
60216,14,1,1,84535,9,4,2012,0,1,10,6031741.2
83275,77,1,0,29279,6,5,1999,1,1,2,8331662.9
80150,77,0,1,926,10,8,1991,1,1,4,8022700.1
38057,50,1,0,4946,9,8,1997,0,1,3,3809962.7
53449,7,1,1,79386,1,7,2014,0,0,0,5352469.4
33785,14,0,0,46932,8,5,2002,0,0,10,3380715.2
9463,60,1,0,89885,8,4,2001,1,1,0,956197.1
94370,55,1,1,83209,5,2,2013,0,1,4,9445972.3
44698,15,0,0,13007,5,10,2003,0,1,4,4473490.3
75743,76,1,0,26354,6,9,2014,1,1,6,7580464.4
17622,42,1,0,56267,5,2,2005,1,1,1,1767131.5
62662,28,0,0,8650,2,10,2013,1,1,7,6271685.3
17346,74,0,1,12046,1,4,1990,1,0,3,1740674.0
88899,84,0,1,34472,8,5,2020,0,0,4,8893227.0
72447,68,1,0,48157,6,9,2012,0,1,10,7257991.2
40555,76,1,0,928,4,3,2003,1,0,10,4061001.3
91095,2,1,0,22508,1,10,2018,0,1,5,9115770.8
69810,37,0,1,50185,2,4,2003,1,1,6,6986464.3
27533,63,1,0,78291,4,2,2009,0,1,7,2761258.9
75271,69,0,1,33145,3,2,2002,0,0,0,7537873.2
42010,70,0,1,68388,10,3,2017,0,0,8,4206362.7
2169,96,0,1,9503,7,10,1992,1,1,3,221299.2
29004,70,0,1,49297,7,9,2002,1,1,9,2905549.2
32966,11,0,1,45631,4,6,2011,0,1,8,3303709.1
14859,82,1,1,59413,10,6,1992,1,0,9,1492436.2
33640,9,0,1,35374,5,4,1995,1,1,8,3367992.5
73808,6,1,1,91163,5,8,2002,1,0,6,7388725.2
30807,99,0,0,294,2,8,1998,1,0,0,3083235.8
14243,85,0,1,39289,9,8,2016,1,0,2,1430473.6
82190,65,0,0,93480,6,7,2019,0,1,8,8221240.9
31968,87,0,1,11119,1,1,2015,1,1,5,3203508.5
23558,26,1,0,49364,3,3,1996,0,1,1,2359810.6
81063,98,0,1,35456,8,6,2008,0,0,10,8113870.8
9542,60,1,1,16762,3,8,2018,1,0,2,962999.8
39699,74,0,1,9591,8,9,2005,1,1,0,3977888.5
50788,64,0,1,30437,5,1,2018,1,0,10,5087258.8
41681,12,1,1,68280,1,1,2021,0,0,10,4173046.1
3798,53,1,0,51619,3,8,2014,0,0,4,385544.4
31044,53,0,0,5535,1,10,1999,1,1,5,3106033.9
46291,97,0,1,74303,6,6,2018,0,0,9,4633898.8
15727,25,1,0,17489,1,7,2007,1,1,8,1577602.7
67555,40,0,0,46536,9,7,2018,0,1,1,6758958.8
1903,2,0,0,78180,2,2,1997,0,1,10,193030.7
67271,60,1,1,50779,5,7,2021,1,1,4,6737040.1
39217,7,1,1,12508,8,9,2007,1,0,7,3932893.7
62532,26,1,0,35831,3,2,1998,0,1,10,6261175.8
36239,59,1,1,83657,8,2,2000,0,0,1,3634312.0
11987,48,1,0,34594,9,4,2018,0,1,1,1203183.8
32862,39,0,1,10742,4,3,2013,1,1,1,3296039.3
10983,10,0,1,49671,4,3,2011,1,0,4,1100529.1
94294,38,1,1,74452,5,9,2004,0,1,3,9439785.4
11157,49,0,0,5985,7,10,2020,0,1,5,1120482.0
59018,35,1,0,34228,10,1,2021,1,1,5,5907138.1
84807,34,0,0,39535,6,2,2008,1,0,2,8482192.8
31585,42,1,0,85871,4,6,2016,0,1,7,3165163.6
44670,41,1,1,24224,2,2,1992,1,1,9,4470923.2
16951,20,0,0,17641,10,10,2001,0,1,5,1701160.1
5892,32,1,1,91182,7,6,2015,0,1,8,601283.5
24971,65,0,0,30857,5,7,1994,1,1,5,2501574.4
56217,69,1,0,28095,1,9,2011,1,0,0,5629960.1
6138,92,0,0,64051,8,1,2008,1,1,9,617184.8
37582,17,1,1,58259,10,10,2009,1,0,7,3769640.9
18848,89,0,0,85574,5,8,2013,1,1,1,1887019.3
12107,15,0,0,53025,6,5,2011,1,1,9,1211581.1
71523,87,0,1,92755,8,5,2002,0,0,4,7159041.2
88328,91,1,0,2451,2,1,1992,0,1,10,8840872.2
22304,42,0,1,11188,1,2,2000,1,0,3,2235124.0
90523,63,1,1,78948,7,6,2011,1,0,0,9058136.1
91987,31,1,0,74739,10,1,1993,1,0,0,9208316.3
57719,86,1,1,44354,7,4,2017,0,1,10,5779467.7
87073,2,0,1,20816,3,9,2015,0,0,6,8719452.5
1878,68,0,1,24582,7,3,2005,0,0,1,195927.5
47184,40,1,1,10697,5,8,2011,0,1,10,4724350.1
45511,33,1,0,40240,6,4,2013,1,1,0,4558309.3
98450,23,0,0,73903,3,9,1999,1,0,9,9848719.9
38551,8,1,1,55782,9,1,2002,0,0,0,3867229.2
1359,99,0,1,32645,6,6,2016,0,0,0,145834.6
76903,36,0,0,30067,1,8,2000,1,1,6,7694030.0
67496,23,0,0,16401,2,2,1999,1,1,4,6752379.9
39756,22,0,1,35568,8,4,2019,0,0,8,3980007.9
25643,6,1,1,18418,6,8,2021,1,0,6,2571876.1
14043,8,1,0,19843,4,9,2004,1,1,6,1415900.4
82311,85,0,0,52171,8,4,2012,1,1,0,8239353.2
9333,96,1,1,95132,5,1,2005,1,1,1,939398.5
36563,46,0,0,69259,5,7,2001,0,1,10,3657222.1
33427,23,1,1,20168,6,3,2020,1,0,8,3351101.0
52552,83,0,1,48564,8,7,2006,1,1,2,5262997.6
1294,31,1,0,64467,2,2,2021,1,0,4,142745.1
19382,95,1,1,14352,9,8,2014,0,0,3,1943992.4
62805,89,0,1,53836,3,7,1999,1,0,8,6288112.9
76045,48,0,0,35808,10,7,2000,0,0,7,7605336.0
11660,45,0,1,85834,10,4,2019,0,1,8,1169525.9
65965,87,1,1,52325,9,4,2008,1,1,5,6607805.8
18243,4,0,0,64376,1,7,1995,1,0,0,1826399.5
45620,49,1,1,81978,7,5,2002,1,1,4,4572312.2
95620,43,1,0,42227,8,2,2011,0,1,4,9564517.1
44159,61,0,0,59704,4,9,2020,0,1,6,4422962.0
56819,66,1,0,12174,5,10,2017,0,1,6,5688459.7
45681,8,1,0,31308,1,8,2013,1,0,6,4575079.3
45885,30,1,1,6898,5,10,2011,0,1,6,4598304.1
42781,53,1,0,19280,10,4,2005,0,1,10,4280444.5
48919,26,0,0,22072,6,7,2006,0,1,1,4896296.6
4846,64,0,0,688,2,2,2015,0,1,1,486151.5
31160,53,1,0,984,10,10,1993,0,0,0,3125704.3
7033,2,0,1,71260,9,10,2001,1,1,10,708252.1
72797,79,0,0,15203,7,1,2020,0,1,1,7286052.0
59068,56,0,0,58418,5,8,1997,1,1,6,5910960.7
10737,4,1,1,43155,3,1,1996,1,1,2,1083375.6
5798,38,0,1,80266,8,3,2010,1,1,1,586009.0
63396,36,0,1,64240,6,10,2018,0,1,1,6347194.8
12196,85,0,1,72129,10,2,2007,0,0,6,1223454.7
45271,4,0,0,84187,8,2,2016,1,0,10,4533164.6
53885,68,0,0,16515,1,9,2013,1,1,9,5392191.3
21006,46,0,0,35375,6,8,2014,0,0,2,2101763.4
99184,35,0,0,14204,7,10,2006,1,1,5,9920683.6
27569,99,1,1,75363,1,8,1999,1,0,0,2765641.9
11064,83,0,0,10629,4,7,1992,0,1,9,1108539.2
60299,99,1,1,64649,2,3,2014,0,0,0,6035836.4
43337,14,0,0,74760,2,8,1993,0,0,8,4334979.3
6738,86,1,0,90438,6,5,2013,1,0,10,680185.3
7939,76,1,1,67977,1,4,2011,1,0,8,806926.1
33316,89,0,1,44095,5,4,2000,0,1,8,3340809.0
28193,61,1,0,66975,9,5,2011,1,0,6,2833176.1
60768,52,0,1,32685,3,1,2000,0,1,2,6083121.0
405,38,0,1,19931,4,9,2013,1,1,0,54382.3
78229,55,1,1,43990,4,5,2021,0,0,9,7831558.1
38892,78,0,1,87567,8,10,1998,1,0,8,3898426.8
16834,67,1,0,60701,5,8,1999,1,1,0,1691557.9
98767,58,1,0,4181,5,7,1997,0,0,10,9881688.7
19931,71,0,1,81797,3,7,2004,0,1,8,1998436.4
94165,57,1,1,90515,5,3,2013,0,1,4,9425553.3
3166,57,0,1,78583,3,5,2016,0,1,9,322863.6
14307,76,1,0,87315,10,5,2009,0,0,7,1438756.9
74927,58,0,0,65895,1,5,2013,1,0,1,7494035.3
46132,94,1,0,78173,2,7,1993,1,0,8,4624268.3
93683,61,0,0,77856,9,4,2019,1,1,3,9369675.9
22136,56,0,0,93052,3,4,2012,0,1,3,2217451.2
22334,5,0,1,96183,7,9,2017,1,0,5,2239252.7
94723,15,0,1,58166,4,2,1996,1,1,10,9476464.6
525,39,0,0,88189,7,1,1994,0,1,10,56225.4
44111,53,1,1,76720,8,10,1992,1,1,1,4421849.2
50839,28,0,1,87383,6,5,2015,0,0,0,5088531.5
81019,81,0,1,60447,8,10,2001,0,1,9,8108376.1
36137,72,0,1,67680,8,4,2020,1,1,9,3619989.0
56439,84,1,1,54971,1,2,2000,1,1,2,5650606.0
1937,54,1,0,29408,2,5,2009,0,1,7,201865.9
93001,36,0,1,4114,3,7,2002,0,0,10,9310693.2
67233,36,0,0,86885,10,5,2018,0,0,3,6731477.8
55682,71,0,1,715,10,10,2004,0,1,7,5575110.4
97897,63,1,1,62818,4,9,1990,1,0,10,9799105.0
66836,68,1,0,33390,5,1,2017,0,1,2,6692953.7
78235,8,1,1,11231,8,2,2019,0,0,4,7835672.9
32419,36,1,1,268,9,5,2021,1,0,0,3253478.1
54995,7,1,1,21630,8,8,2010,1,0,3,5507408.0
7133,86,1,1,19117,8,2,1999,0,0,4,723366.9
48223,48,1,0,28039,7,10,1996,1,1,2,4826979.6
28354,54,0,1,18111,3,5,2000,1,0,8,2842100.0
